Symbol	Diffrna-MFS_perichondrium_starMin33_PC-mut_vs_PC-WT	RowSum	RowMean	RowSampleSD	RowSampleCV	Description	ReadWrite_SCPs	ReadWrite_human_symbols
QK	0.488997280597687	0	0	0	0	quaking, KH domain containing RNA binding		QKI
R3HCC1	-0.988142371177673	0	0	0	0	R3H domain and coiled-coil containing 1		R3HCC1
R3HDM1	0.605870962142944	0	0	0	0	R3H domain containing 1		R3HDM1
R3HDM4	-0.709628820419312	0	0	0	0	R3H domain containing 4		R3HDM4
R74862	-0.950153112411499	0	0	0	0	expressed sequence R74862		R74862
RAB11B	-0.622233748435974	0	0	0	0	RAB11B, member RAS oncogene family		RAB11B
RAB1B	-0.636527955532074	0	0	0	0	RAB1B, member RAS oncogene family		RAB1B
RAB37	-1.8080495595932	0	0	0	0	RAB37, member RAS oncogene family		RAB37
RABIF	-0.863663196563721	0	0	0	0	RAB interacting factor		RABIF
RAC2	-0.927207052707672	0	0	0	0	Rac family small GTPase 2		RAC2
RAD23A	-0.725343763828278	0	0	0	0	RAD23 homolog A, nucleotide excision repair protein		RAD23A
RALGDS	-0.864192962646484	0	0	0	0	ral guanine nucleotide dissociation stimulator		RALGDS
RAMP2	-1.11360013484955	0	0	0	0	receptor (calcitonin) activity modifying protein 2		RAMP2
RAP2C	0.485765397548676	0	0	0	0	RAP2C, member of RAS oncogene family		RAP2C
RARA	-1.04700171947479	0	0	0	0	retinoic acid receptor, alpha		RARA
RASA1	0.56022036075592	0	0	0	0	RAS p21 protein activator 1		RASA1
RASGRP4	-1.48814165592194	0	0	0	0	RAS guanyl releasing protein 4		RASGRP4
RASIP1	-1.52955937385559	0	0	0	0	Ras interacting protein 1		RASIP1
RB1	0.592333197593689	0	0	0	0	RB transcriptional corepressor 1		RB1
RB1CC1	0.612174212932587	0	0	0	0	RB1-inducible coiled-coil 1		RB1CC1
RBFA	-0.844760119915009	0	0	0	0	ribosome binding factor A		RBFA
RBM20	-1.44590246677399	0	0	0	0	RNA binding motif protein 20		RBM20
RBM26	0.588583290576935	0	0	0	0	RNA binding motif protein 26		RBM26
RBM39	0.479213178157806	0	0	0	0	RNA binding motif protein 39		RBM39
RBM41	0.900115489959717	0	0	0	0	RNA binding motif protein 41		RBM41
RBMS3	0.537029027938843	0	0	0	0	RNA binding motif, single stranded interacting protein		RBMS3
RC3H1	0.699343085289001	0	0	0	0	RING CCCH (C3H) domains 1		RC3H1
RCBTB1	0.579700171947479	0	0	0	0	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1		RCBTB1
RCN3	-1.14674437046051	0	0	0	0	reticulocalbin 3, EF-hand calcium binding domain		RCN3
RCOR2	-1.14736104011536	0	0	0	0	REST corepressor 2		RCOR2
REEP4	-0.946842312812805	0	0	0	0	receptor accessory protein 4		REEP4
RESF1	0.587195038795471	0	0	0	0	retroelement silencing factor 1		RESF1
RGS3	-0.611348271369934	0	0	0	0	regulator of G-protein signaling 3		RGS3
RHBDF1	-1.07648313045502	0	0	0	0	rhomboid 5 homolog 1		RHBDF1
RHOF	-1.67712271213531	0	0	0	0	ras homolog family member F (in filopodia)		RHOF
RHOG	-1.22950422763824	0	0	0	0	ras homolog family member G		RHOG
RIF1	0.682794332504272	0	0	0	0	replication timing regulatory factor 1		RIF1
RIPOR2	0.981545209884644	0	0	0	0	RHO family interacting cell polarization regulator 2		RIPOR2
RMND5B	-0.825278103351593	0	0	0	0	required for meiotic nuclear division 5 homolog B		RMND5B
RNASEH2A	-0.773153603076935	0	0	0	0	ribonuclease H2, large subunit		RNASEH2A
RNF10	-0.898621082305908	0	0	0	0	ring finger protein 10		RNF10
RNF126	-0.738924980163574	0	0	0	0	ring finger protein 126		RNF126
RNF150	0.69276762008667	0	0	0	0	ring finger protein 150		RNF150
RNF157	-0.761753141880035	0	0	0	0	ring finger protein 157		RNF157
RNF181	-0.927882850170135	0	0	0	0	ring finger protein 181		RNF181
RNF25	-1.0017431974411	0	0	0	0	ring finger protein 25		RNF25
RNF32	1.56885159015656	0	0	0	0	ring finger protein 32		RNF32
RNPEP	-0.854382455348969	0	0	0	0	arginyl aminopeptidase (aminopeptidase B)		RNPEP
ROCK1	0.592775881290436	0	0	0	0	Rho-associated coiled-coil containing protein kinase 1		ROCK1
RPA3	0.57935231924057	0	0	0	0	replication protein A3		RPA3
RPL10-PS2	-1.01714205741882	0	0	0	0	ribosomal protein L10, pseudogene 2		RPL10-PS2
RPL13-PS6	-0.516297042369843	0	0	0	0	ribosomal protein L13, pseudogene 6		RPL13
RPL14	-0.66920417547226	0	0	0	0	ribosomal protein L14		RPL14
RPL14-PS1	-0.703118741512299	0	0	0	0	ribosomal protein L14, pseudogene 1		RPL14-PS1
RPL18	-0.538976490497589	0	0	0	0	ribosomal protein L18		RPL18
RPL28	-0.682963013648987	0	0	0	0	ribosomal protein L28		RPL28
RPL28-PS1	-0.676682412624359	0	0	0	0	ribosomal protein L28, pseudogene 1		RPL28-PS1
RPL28-PS3	-0.887433111667633	0	0	0	0	ribosomal protein L28, pseudogene 3		RPL28-PS3
RPL36-PS12	-0.69134646654129	0	0	0	0	ribosomal protein L36, pseudogene 12		RPL36
RPL37A	-0.700025379657745	0	0	0	0	ribosomal protein L37a		RPL37A
RPP25L	-0.882837772369385	0	0	0	0	ribonuclease P/MRP 25 subunit-like		RPP25L
RPS11	-0.493144690990448	0	0	0	0	ribosomal protein S11		RPS11
RPS12-PS16	4.54021406173706	0	0	0	0	ribosomal protein S12, pseudogene 16		RPS12-PS16
RPS26	-0.852032661437988	0	0	0	0	ribosomal protein S26		RPS26
RPS26-PS1	-0.959366858005524	0	0	0	0	ribosomal protein S26, pseudogene 1		RPS26-PS1
RPS4L	-1.03954136371613	0	0	0	0	ribosomal protein S4-like		RPS4L
RPS6KA3	0.64429497718811	0	0	0	0	ribosomal protein S6 kinase polypeptide 3		RPS6KA3
RPS6KB1	0.464507699012756	0	0	0	0	ribosomal protein S6 kinase, polypeptide 1		RPS6KB1
RPUSD1	-1.15818905830383	0	0	0	0	RNA pseudouridylate synthase domain containing 1		RPUSD1
RRAD	-0.890537321567535	0	0	0	0	Ras-related associated with diabetes		RRAD
RRAS	-0.692594587802887	0	0	0	0	related RAS viral (r-ras) oncogene		RRAS
RRP1	-0.612895429134369	0	0	0	0	ribosomal RNA processing 1		RRP1
RRP36	-0.851441204547882	0	0	0	0	ribosomal RNA processing 36		RRP36
RRP9	-0.894759297370911	0	0	0	0	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein		RRP9
RSF1	0.536348283290863	0	0	0	0	remodeling and spacing factor 1		RSF1
RSL1	1.23878836631775	0	0	0	0	regulator of sex limited protein 1		RSL1
RSPH3A	-0.884235262870789	0	0	0	0	radial spoke 3A homolog (Chlamydomonas)		RSPH3
RSPH3B	-0.716118931770325	0	0	0	0	radial spoke 3B homolog (Chlamydomonas)		RSPH3
RTKN	-1.11857104301453	0	0	0	0	rhotekin		RTKN
RTL3	-0.719746887683868	0	0	0	0	retrotransposon Gag like 3		RTL3
RTL8A	-0.737122118473053	0	0	0	0	retrotransposon Gag like 8A		RTL8B
RTL8B	-0.872028410434723	0	0	0	0	retrotransposon Gag like 8B		RTL8B
RUNX1T1	0.657257437705994	0	0	0	0	RUNX1 translocation partner 1		RUNX1T1
RUSC2	-0.840659379959106	0	0	0	0	RUN and SH3 domain containing 2		RUSC2
RUSF1	-0.835823178291321	0	0	0	0	RUS family member 1		RUSF1
RUVBL2	-0.715095043182373	0	0	0	0	RuvB-like protein 2		RUVBL2
RXRA	-0.679708182811737	0	0	0	0	retinoid X receptor alpha		RXRA
S100A11	-1.06122136116028	0	0	0	0	S100 calcium binding protein A11		S100A11
S100A8	0.972217679023743	0	0	0	0	S100 calcium binding protein A8 (calgranulin A)		S100A8
S100A9	0.776971995830536	0	0	0	0	S100 calcium binding protein A9 (calgranulin B)		S100A9
S1PR3	-0.73434841632843	0	0	0	0	sphingosine-1-phosphate receptor 3		S1PR3
SAMD14	-0.741657137870789	0	0	0	0	sterile alpha motif domain containing 14		SAMD14
SAP30BP	-0.641617178916931	0	0	0	0	SAP30 binding protein		SAP30BP
SCAF1	-1.14945507049561	0	0	0	0	SR-related CTD-associated factor 1		SCAF1
SCAMP3	-0.983694195747375	0	0	0	0	secretory carrier membrane protein 3		SCAMP3
SCAND1	-0.821270644664764	0	0	0	0	SCAN domain-containing 1		SCAND1
SCD1	0.637041389942169	0	0	0	0	stearoyl-Coenzyme A desaturase 1		SCD
SCN1B	-1.385986328125	0	0	0	0	sodium channel, voltage-gated, type I, beta		SCN1B
SCT	-2.27565932273865	0	0	0	0	secretin		SCT
SCX	-0.668377101421356	0	0	0	0	scleraxis		SCX
SCYL1	-0.491347253322601	0	0	0	0	SCY1-like 1 (S. cerevisiae)		SCYL1
SEC31A	-0.497420251369476	0	0	0	0	Sec31 homolog A (S. cerevisiae)		SEC31A
SELENOM	-0.579897403717041	0	0	0	0	selenoprotein M		SELENOM
SELENOT	0.526097536087036	0	0	0	0	selenoprotein T		SELENOT
SEMA3A	0.565671443939209	0	0	0	0	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A		SEMA3A
SEMA3B	-0.760333359241486	0	0	0	0	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B		SEMA3B
SEMA4A	-1.74433469772339	0	0	0	0	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A		SEMA4A
SENP7	0.545205354690552	0	0	0	0	SUMO1/sentrin specific peptidase 7		SENP7
SEPTIN9	-0.656283318996429	0	0	0	0	septin 9		SEPTIN9
SERPINF1	-0.857602059841156	0	0	0	0	serine (or cysteine) peptidase inhibitor, clade F, member 1		SERPINF1
SERPINH1	-0.641194224357605	0	0	0	0	serine (or cysteine) peptidase inhibitor, clade H, member 1		SERPINH1
SERTAD3	-0.754360795021057	0	0	0	0	SERTA domain containing 3		SERTAD3
SESN3	0.567435264587402	0	0	0	0	sestrin 3		SESN3
SF3A2	-0.787971317768097	0	0	0	0	splicing factor 3a, subunit 2		SF3A2
SFMBT2	1.21384477615356	0	0	0	0	Scm-like with four mbt domains 2		SFMBT2
SFPQ	0.543467402458191	0	0	0	0	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)		SFPQ
SH2D3C	-1.33997070789337	0	0	0	0	SH2 domain containing 3C		SH2D3C
SH3BGRL3	-1.13621068000793	0	0	0	0	SH3 domain binding glutamic acid-rich protein-like 3		SH3BGRL3
SHF	-0.980250597000122	0	0	0	0	Src homology 2 domain containing F		SHF
SHISA5	-0.596521139144897	0	0	0	0	shisa family member 5		SHISA5
SHKBP1	-0.990340828895569	0	0	0	0	Sh3kbp1 binding protein 1		SHKBP1
SHMT2	-1.06574809551239	0	0	0	0	serine hydroxymethyltransferase 2 (mitochondrial)		SHMT2
SHROOM2	0.857322037220001	0	0	0	0	shroom family member 2		SHROOM2
SIDT2	-0.574815452098846	0	0	0	0	SID1 transmembrane family, member 2		SIDT2
SIX2	-2.24493145942688	0	0	0	0	sine oculis-related homeobox 2		SIX2
SLC25A1	-0.99116712808609	0	0	0	0	solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1		SLC25A1
SLC25A10	-0.787982821464539	0	0	0	0	solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10		SLC25A10
SLC25A33	-1.39774465560913	0	0	0	0	solute carrier family 25, member 33		SLC25A33
SLC25A39	-0.744656920433044	0	0	0	0	solute carrier family 25, member 39		SLC25A39
SLC27A1	-0.850259482860565	0	0	0	0	solute carrier family 27 (fatty acid transporter), member 1		SLC27A1
SLC29A1	-0.709100246429443	0	0	0	0	solute carrier family 29 (nucleoside transporters), member 1		SLC29A1
SLC35A5	0.693322360515594	0	0	0	0	solute carrier family 35, member A5		SLC35A5
SLC35E4	-0.595141112804413	0	0	0	0	solute carrier family 35, member E4		SLC35E4
SLC38A7	-1.17009079456329	0	0	0	0	solute carrier family 38, member 7		SLC38A7
SLC39A3	-0.743829548358917	0	0	0	0	solute carrier family 39 (zinc transporter), member 3		SLC39A3
SLC3A2	-0.71848851442337	0	0	0	0	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2		SLC3A2
SLC4A7	0.693281769752502	0	0	0	0	solute carrier family 4, sodium bicarbonate cotransporter, member 7		SLC4A7
SLC52A3	-2.72403621673584	0	0	0	0	solute carrier protein family 52, member 3		SLC52A3
SLC5A3	0.819340884685516	0	0	0	0	solute carrier family 5 (inositol transporters), member 3		SLC5A3
SLC9A3R2	-1.2574098110199	0	0	0	0	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2		SLC9A3R2
SLIT3	-0.791810989379883	0	0	0	0	slit guidance ligand 3		SLIT3
SMARCA1	0.584210932254791	0	0	0	0	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1		SMARCA1
SMARCA4	-0.579225540161133	0	0	0	0	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4		SMARCA4
SMARCB1	-0.620641529560089	0	0	0	0	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1		SMARCB1
SMC5	0.686247587203979	0	0	0	0	structural maintenance of chromosomes 5		SMC5
SMC6	0.48227247595787	0	0	0	0	structural maintenance of chromosomes 6		SMC6
SMG9	-0.93573534488678	0	0	0	0	smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)		SMG9
SMPD1	-0.517927646636963	0	0	0	0	sphingomyelin phosphodiesterase 1, acid lysosomal		SMPD1
SMTN	-1.1757789850235	0	0	0	0	smoothelin		SMTN
SMTNL1	-1.91649699211121	0	0	0	0	smoothelin-like 1		SMTNL1
SMYD2	-0.646696746349335	0	0	0	0	SET and MYND domain containing 2		SMYD2
SMYD5	-1.06365013122559	0	0	0	0	SET and MYND domain containing 5		SMYD5
SNAP47	-0.611576974391937	0	0	0	0	synaptosomal-associated protein, 47		SNAP47
SNAPC2	-0.816473305225372	0	0	0	0	small nuclear RNA activating complex, polypeptide 2		SNAPC2
SNHG3	0.69916957616806	0	0	0	0	small nucleolar RNA host gene 3		SNHG3
SNRNP35	-1.40486812591553	0	0	0	0	small nuclear ribonucleoprotein 35 (U11/U12)		SNRNP35
SNRPA	-0.908196151256561	0	0	0	0	small nuclear ribonucleoprotein polypeptide A		SNRPA
SNRPB	-1.02927553653717	0	0	0	0	small nuclear ribonucleoprotein B		SNRPB
SNRPB2	0.561117053031921	0	0	0	0	U2 small nuclear ribonucleoprotein B		SNRPB2
SNRPD3	-0.53818267583847	0	0	0	0	small nuclear ribonucleoprotein D3		SNRPD3
SNTA1	-0.694622814655304	0	0	0	0	syntrophin, acidic 1		SNTA1
SNX16	0.730356633663177	0	0	0	0	sorting nexin 16		SNX16
SNX17	-0.580822050571442	0	0	0	0	sorting nexin 17		SNX17
SNX3	-0.839353203773499	0	0	0	0	sorting nexin 3		SNX3
SNX32	-0.798886716365814	0	0	0	0	sorting nexin 32		SNX32
SOD3	-1.74688875675201	0	0	0	0	superoxide dismutase 3, extracellular		SOD3
SOGA1	-0.733097493648529	0	0	0	0	suppressor of glucose, autophagy associated 1		SOGA1
SORBS3	-0.925978600978851	0	0	0	0	sorbin and SH3 domain containing 3		SORBS3
SP4	0.814902603626251	0	0	0	0	trans-acting transcription factor 4		SP4
SPARC	-0.748942375183105	0	0	0	0	secreted acidic cysteine rich glycoprotein		SPARC
SPATS1	0.878800928592682	0	0	0	0	spermatogenesis associated, serine-rich 1		SPATS1
SPOCK2	-0.889908671379089	0	0	0	0	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2		SPOCK2
SRF	-1.34730350971222	0	0	0	0	serum response factor		SRF
SRM	-0.923268258571625	0	0	0	0	spermidine synthase		SRM
SRP68	-0.644101738929749	0	0	0	0	signal recognition particle 68		SRP68
SSC5D	-1.13465166091919	0	0	0	0	scavenger receptor cysteine rich family, 5 domains		SSC5D
ST3GAL1	-0.969534516334534	0	0	0	0	ST3 beta-galactoside alpha-2,3-sialyltransferase 1		ST3GAL1
STAC3	-1.30369710922241	0	0	0	0	SH3 and cysteine rich domain 3		STAC3
STAG1	0.543072104454041	0	0	0	0	stromal antigen 1		STAG1
STARD4	0.697669506072998	0	0	0	0	StAR-related lipid transfer (START) domain containing 4		STARD4
STARD8	0.662140250205994	0	0	0	0	START domain containing 8		STARD8
STIP1	-0.723099231719971	0	0	0	0	stress-induced phosphoprotein 1		STIP1
STK19	-1.18701696395874	0	0	0	0	serine/threonine kinase 19		STK19
STN1	-0.940826833248138	0	0	0	0	STN1, CST complex subunit		STN1
STRA6	-0.933414280414581	0	0	0	0	stimulated by retinoic acid gene 6		STRA6
STRN3	0.476208597421646	0	0	0	0	striatin, calmodulin binding protein 3		STRN3
STUB1	-0.572571933269501	0	0	0	0	STIP1 homology and U-Box containing protein 1		STUB1
STX3	0.795302271842957	0	0	0	0	syntaxin 3		STX3
SVOPL	2.26072907447815	0	0	0	0	SV2 related protein homolog (rat)-like		SVOPL
SWT1	0.732859551906586	0	0	0	0	SWT1 RNA endoribonuclease homolog (S. cerevisiae)		SWT1
SYN3	0.560493290424347	0	0	0	0	synapsin III		SYN3
SYNJ1	0.691414177417755	0	0	0	0	synaptojanin 1		SYNJ1
TAB1	-0.791625022888184	0	0	0	0	TGF-beta activated kinase 1/MAP3K7 binding protein 1		TAB1
TAF12	-0.782097578048706	0	0	0	0	TATA-box binding protein associated factor 12		TAF12
TAF1D	0.855987370014191	0	0	0	0	TATA-box binding protein associated factor, RNA polymerase I, D		TAF1D
TAGLN2	-0.683004438877106	0	0	0	0	transgelin 2		TAGLN2
TAOK1	0.650396645069122	0	0	0	0	TAO kinase 1		TAOK1
TAPBP	-0.668545424938202	0	0	0	0	TAP binding protein		TAPBP
TARBP2	-0.727544665336609	0	0	0	0	TARBP2, RISC loading complex RNA binding subunit		TARBP2
TBC1D10B	-0.667681157588959	0	0	0	0	TBC1 domain family, member 10b		TBC1D10B
TBPL1	-0.59076851606369	0	0	0	0	TATA box binding protein-like 1		TBPL1
TBX2	-0.788825750350952	0	0	0	0	T-box 2		TBX2
TCP1	-0.513946235179901	0	0	0	0	t-complex protein 1		TCP1
TECR	-1.30863308906555	0	0	0	0	trans-2,3-enoyl-CoA reductase		TECR
TERF1	0.851558864116669	0	0	0	0	telomeric repeat binding factor 1		TERF1
TESK1	-0.57666939496994	0	0	0	0	testis specific protein kinase 1		TESK1
TET2	0.57989889383316	0	0	0	0	tet methylcytosine dioxygenase 2		TET2
TFRC	0.760635316371918	0	0	0	0	transferrin receptor		TFRC
TGFB1	-1.18084681034088	0	0	0	0	transforming growth factor, beta 1		TGFB1
TGFB1I1	-1.02190613746643	0	0	0	0	transforming growth factor beta 1 induced transcript 1		TGFB1I1
TGFB3	-0.711351811885834	0	0	0	0	transforming growth factor, beta 3		TGFB3
TGFBI	-0.634901762008667	0	0	0	0	transforming growth factor, beta induced		TGFBI
TGM2	-0.716601550579071	0	0	0	0	transglutaminase 2, C polypeptide		TGM2
THBS4	-0.589267373085022	0	0	0	0	thrombospondin 4		THBS4
THOC2	0.595550715923309	0	0	0	0	THO complex 2		THOC2
TIMM50	-0.788071095943451	0	0	0	0	translocase of inner mitochondrial membrane 50		TIMM50
TIMP2	-0.779322803020477	0	0	0	0	tissue inhibitor of metalloproteinase 2		TIMP2
TINAGL1	-0.815792143344879	0	0	0	0	tubulointerstitial nephritis antigen-like 1		TINAGL1
TJAP1	-0.866459906101227	0	0	0	0	tight junction associated protein 1		TJAP1
TLE5	-0.900689780712128	0	0	0	0	TLE family member 5, transcriptional modulator		TLE5
TM9SF1	-0.948706686496735	0	0	0	0	transmembrane 9 superfamily member 1		TM9SF1
TMED9	-0.476344525814056	0	0	0	0	transmembrane p24 trafficking protein 9		TMED9
TMEM11	-0.684688448905945	0	0	0	0	transmembrane protein 11		TMEM11
TMEM115	-0.613119065761566	0	0	0	0	transmembrane protein 115		TMEM115
TMEM119	-0.746260523796082	0	0	0	0	transmembrane protein 119		TMEM119
TMEM161B	0.747951447963715	0	0	0	0	transmembrane protein 161B		TMEM161B
TMEM176B	-0.604232013225555	0	0	0	0	transmembrane protein 176B		TMEM176B
TMEM186	-1.15904450416565	0	0	0	0	transmembrane protein 186		TMEM186
TMEM196	1.34275639057159	0	0	0	0	transmembrane protein 196		TMEM196
TMEM201	-1.62039744853973	0	0	0	0	transmembrane protein 201		TMEM201
TMEM222	-0.617652535438538	0	0	0	0	transmembrane protein 222		TMEM222
TMEM245	0.675496339797974	0	0	0	0	transmembrane protein 245		TMEM245
TMEM254A	-1.30356323719025	0	0	0	0	transmembrane protein 254a		TMEM254A
TMEM98	-0.938440561294556	0	0	0	0	transmembrane protein 98		TMEM98
TMSB10	-0.983761608600616	0	0	0	0	thymosin, beta 10		TMSB10
TMX4	0.522006392478943	0	0	0	0	thioredoxin-related transmembrane protein 4		TMX4
TNFRSF12A	-0.789101421833038	0	0	0	0	tumor necrosis factor receptor superfamily, member 12a		TNFRSF12A
TNNC1	-0.903494954109192	0	0	0	0	troponin C, cardiac/slow skeletal		TNNC1
TNNI1	-0.792768716812134	0	0	0	0	troponin I, skeletal, slow 1		TNNI1
TNNT2	-0.974928796291351	0	0	0	0	troponin T2, cardiac		TNNT2
TNRC18	-0.794272899627686	0	0	0	0	trinucleotide repeat containing 18		TNRC18
TNS3	0.550453960895538	0	0	0	0	tensin 3		TNS3
TOM1	-1.07086586952209	0	0	0	0	target of myb1 trafficking protein		TOM1
TOMM34	-0.982261121273041	0	0	0	0	translocase of outer mitochondrial membrane 34		TOMM34
TOMM40	-1.28142380714417	0	0	0	0	translocase of outer mitochondrial membrane 40		TOMM40
TOMM6OS	-0.956803739070892	0	0	0	0	translocase of outer mitochondrial membrane 6, opposite strand		TOMM6OS
TPBGL	-1.59437811374664	0	0	0	0	trophoblast glycoprotein-like		TPBGL
TPGS1	-0.858190536499023	0	0	0	0	tubulin polyglutamylase complex subunit 1		TPGS1
TPM3	-0.522488415241241	0	0	0	0	tropomyosin 3, gamma		TPM3
TPPP3	-0.945451498031616	0	0	0	0	tubulin polymerization-promoting protein family member 3		TPPP3
TPRKB	0.550762474536896	0	0	0	0	Tp53rk binding protein		TPRKB
TPSAB1	-1.12256097793579	0	0	0	0	tryptase alpha/beta 1		TPSAB1
TPSB2	-1.27753341197968	0	0	0	0	tryptase beta 2		TPSAB1;TPSB2
TPST2	-0.577615201473236	0	0	0	0	protein-tyrosine sulfotransferase 2		TPST2
TRADD	-0.964624345302582	0	0	0	0	TNFRSF1A-associated via death domain		TRADD
TRAF7	-0.837769567966461	0	0	0	0	TNF receptor-associated factor 7		TRAF7
TRAPPC5	-0.65124922990799	0	0	0	0	trafficking protein particle complex 5		TRAPPC5
TRAPPC6A	-0.58664458990097	0	0	0	0	trafficking protein particle complex 6A		TRAPPC6A
TRIM23	0.665928483009338	0	0	0	0	tripartite motif-containing 23		TRIM23
TRIM26	-0.718622088432312	0	0	0	0	tripartite motif-containing 26		TRIM26
TRIM33	0.67505806684494	0	0	0	0	tripartite motif-containing 33		TRIM33
TRIM47	-0.812755644321442	0	0	0	0	tripartite motif-containing 47		TRIM47
TRIM54	-1.40546667575836	0	0	0	0	tripartite motif-containing 54		TRIM54
TRIM7	-0.689476847648621	0	0	0	0	tripartite motif-containing 7		TRIM7
TRIP10	-1.08079671859741	0	0	0	0	thyroid hormone receptor interactor 10		TRIP10
TRIP12	0.55834949016571	0	0	0	0	thyroid hormone receptor interactor 12		TRIP12
TRMT112	-1.14498388767242	0	0	0	0	tRNA methyltransferase 11-2		TRMT112
TRP53	-0.790216326713562	0	0	0	0	transformation related protein 53		TP53
TRP53I11	-1.38398683071136	0	0	0	0	transformation related protein 53 inducible protein 11		TP53I11
TRP53I13	-1.0875415802002	0	0	0	0	transformation related protein 53 inducible protein 13		TP53I13
TRPC4AP	-0.506805777549744	0	0	0	0	transient receptor potential cation channel, subfamily C, member 4 associated protein		TRPC4AP
TRUB2	-0.572706460952759	0	0	0	0	TruB pseudouridine (psi) synthase family member 2		TRUB2
TSC22D4	-0.564164876937866	0	0	0	0	TSC22 domain family, member 4		TSC22D4
TSIX	11.7263851165771	0	0	0	0	X (inactive)-specific transcript, opposite strand		TSIX
TSPAN31	-0.632540285587311	0	0	0	0	tetraspanin 31		TSPAN31
TSPAN9	-0.607629954814911	0	0	0	0	tetraspanin 9		TSPAN9
TSSK6	-4.50006866455078	0	0	0	0	testis-specific serine kinase 6		TSSK6
TTC14	0.638116240501404	0	0	0	0	tetratricopeptide repeat domain 14		TTC14
TTYH3	-0.654851198196411	0	0	0	0	tweety family member 3		TTYH3
TUBA4A	-0.752595484256744	0	0	0	0	tubulin, alpha 4A		TUBA4A
TUBB4B-PS1	-0.802470862865448	0	0	0	0	tubulin, beta 4B class IVB, pseudogene 1		TUBB4B-PS1
TUBG1	-1.19642007350922	0	0	0	0	tubulin, gamma 1		TUBG1
TUBGCP2	-0.655810117721558	0	0	0	0	tubulin, gamma complex associated protein 2		TUBGCP2
TUT1	-0.883636593818665	0	0	0	0	terminal uridylyl transferase 1, U6 snRNA-specific		TUT1
TWF2	-0.613187968730927	0	0	0	0	twinfilin actin binding protein 2		TWF2
TXNDC5	-0.583177208900452	0	0	0	0	thioredoxin domain containing 5		TXNDC5
TYSND1	-0.639078438282013	0	0	0	0	trypsin domain containing 1		TYSND1
U2AF1	-0.705156922340393	0	0	0	0	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1		U2AF1
UBA1	-0.604348242282867	0	0	0	0	ubiquitin-like modifier activating enzyme 1		UBA1
UBALD1	-0.806950569152832	0	0	0	0	UBA-like domain containing 1		UBALD1
UBALD2	-0.640789926052094	0	0	0	0	UBA-like domain containing 2		UBALD2
UBAP2	-1.07029902935028	0	0	0	0	ubiquitin-associated protein 2		UBAP2
UBB	-0.813354194164276	0	0	0	0	ubiquitin B		UBB
UBC	-1.70060682296753	0	0	0	0	ubiquitin C		UBC
UBE2I	-0.588813900947571	0	0	0	0	ubiquitin-conjugating enzyme E2I		UBE2I
UBE3A	0.594842433929443	0	0	0	0	ubiquitin protein ligase E3A		UBE3A
UBOX5	-1.13078689575195	0	0	0	0	U box domain containing 5		UBOX5
UBXN11	-0.923873841762543	0	0	0	0	UBX domain protein 11		UBXN11
UCHL1	-1.33277952671051	0	0	0	0	ubiquitin carboxy-terminal hydrolase L1		UCHL1
UCP2	-1.33640420436859	0	0	0	0	uncoupling protein 2 (mitochondrial, proton carrier)		UCP2
UGT8A	2.56534671783447	0	0	0	0	UDP galactosyltransferase 8A		UGT8
URI1	0.470176190137863	0	0	0	0	URI1, prefoldin-like chaperone		URI1
UTP6	0.560110747814178	0	0	0	0	UTP6 small subunit processome component		UTP6
UVSSA	0.629673838615417	0	0	0	0	UV stimulated scaffold protein A		UVSSA
VARS	-0.895352780818939	0	0	0	0	valyl-tRNA synthetase		VARS1
VASP	-0.836412072181702	0	0	0	0	vasodilator-stimulated phosphoprotein		VASP
VMAC	-0.637934565544128	0	0	0	0	vimentin-type intermediate filament associated coiled-coil protein		VMAC
VPS50	0.621765613555908	0	0	0	0	VPS50 EARP/GARPII complex subunit		VPS50
VPS72	-1.39275872707367	0	0	0	0	vacuolar protein sorting 72		VPS72
VTA1	-0.557340025901794	0	0	0	0	vesicle (multivesicular body) trafficking 1		VTA1
WBP2	-0.76848691701889	0	0	0	0	WW domain binding protein 2		WBP2
WDR1	-0.519956350326538	0	0	0	0	WD repeat domain 1		WDR1
WDR54	-0.939652562141418	0	0	0	0	WD repeat domain 54		WDR54
WDR72	3.68526458740234	0	0	0	0	WD repeat domain 72		WDR72
