transcript	symbol	MT_baseMean	RU_baseMean	MT_log2FoldChange	RU_log2FoldChange	MT_lfcSE	RU_lfcSE	MT_stat	RU_stat	MT_pvalue	RU_pvalue	MT_padj	RU_padj	interaction_MT_minus_RU
ENSMUST00000055304	Pip5kl1	0.460232377	0.957668633009766	0.301213258	-0.920777683701372	0.999350626	1.07016326076887	0.301408985	-0.860408610028184	0.763102644	0.389563841321095			1.221990941701372
ENSMUST00000055316	Pdf	73.31856676	56.6511933274026	-3.1624088	-2.4635116592236	0.388459513	0.3933616625705	-8.14089678	-6.26271417281821	3.92e-16	3.78333718412574e-10	1.78e-15	1.33313693652912e-09	-0.6988971407764
ENSMUST00000055322	Ier5	180.9064053	168.598164202203	-1.277048241	-1.53533850139871	0.186345411	0.207623261600993	-6.853124168	-7.39482892985902	7.23e-12	1.41590440747917e-13	2.54e-11	6.47820513434452e-13	0.25829026039871006
ENSMUST00000055327	Aqp3	19.51548389	20.2186143363238	3.677600485	4.73667165044345	0.626430955	0.71507381621458	5.8707196	6.62403173356031	4.34e-09	3.49531676061478e-11	1.25e-08	1.34387953498322e-10	-1.0590711654434495
ENSMUST00000055341	Gfod1	113.4692663	145.208796264629	-1.605850822	-2.19311108546766	0.296655359	0.219925655711962	-5.413186619	-9.97205659507043	6.19e-08	2.020020286872e-23	1.64e-07	1.70954433642156e-22	0.58726026346766
ENSMUST00000055345	Tmem202	1.4621922	3.29433658185332	0.429090596	0.461550477970713	1.121333584	0.998549878087029	0.382660969	0.462220754415321	0.701971158	0.643923021316214	0.744237232	0.689661810906415	-0.032459881970713034
ENSMUST00000055352	Fam120b	766.4193948	670.78023004045	0.350426351	0.145829851542075	0.112809449	0.110978260123821	3.106356366	1.31403980725027	0.001894083	0.188832808532014	0.003264412	0.232993523488725	0.20459649945792502
ENSMUST00000055355	Rassf9	46.043236	64.5880926239705	1.606139021	-0.082241088203633	0.35252598	0.271343427751605	4.556086956	-0.303088557865933	5.21e-06	0.761822373792386	1.18e-05	0.796020651919378	1.688380109203633
ENSMUST00000055374	Tssk2	6.501289297	9.6837386057448	2.806427256	2.62294984611869	0.857026959	0.71735318809823	3.274607906	3.65642739118839	0.001058087	0.000255754809880551	0.001881826	0.000508971886837182	0.18347740988131012
ENSMUST00000055389	Xxylt1	447.941946	395.831086672379	0.951691712	0.842127990829569	0.138659206	0.139710860339149	6.86353066	6.02764873672167	6.72e-12	1.66362128168462e-09	2.37e-11	5.5445206431014e-09	0.109563721170431
ENSMUST00000055390	Rhoj	189.0907521	250.06542120609	-0.775317546	-0.236476609952294	0.199691499	0.203711873559276	-3.882576627	-1.16083861888141	0.000103355	0.245707534543871	0.000206866	0.294579431154341	-0.538840936047706
ENSMUST00000055406	Stkld1	6.630132436	6.98565986127943	0.82081986	1.31715161500368	0.753807468	0.707678983262031	1.088898552	1.8612275426526	0.276198625	0.0627120504222195	0.328157445	0.0861643327920154	-0.49633175500368
ENSMUST00000055408	Bicdl1	50.52816349	31.5163024824773	1.617298456	0.126703041333813	0.443952681	0.42677426008465	3.642952337	0.296885386922543	0.000269529	0.766554013011051	0.000514259	0.800165214921916	1.490595414666187
ENSMUST00000055409	Nags	5.193260053	3.51400633865351	1.066492013	-0.0959961453588859	0.859197689	0.896255582658993	1.241264992	-0.107108002690579	0.214507873	0.914703298463606	0.261778656	0.929521068900599	1.1624881583588857
ENSMUST00000055413	2510002D24Rik	46.54902233	45.4056740097694	0.614603176	0.445165448449746	0.332316129	0.3234315939637	1.849453344	1.376382075091	0.064392379	0.168703374528335	0.087874619	0.210336890613077	0.16943772755025405
ENSMUST00000055421	Tmem239	0.949002094	0.538835673116006	-1.097234806	-0.251657432371494	1.125925951	0.983504009981337	-0.974517734	-0.255878399902273	0.329799538	0.798044733896664			-0.8455773736285059
ENSMUST00000055433	Spsb4	175.5124153	131.605888225442	-1.157382514	-1.78047212667755	0.228366241	0.220933091957652	-5.068098112	-8.05887479734737	4.02e-07	7.69999131716467e-16	1e-06	4.17230099461909e-15	0.62308961267755
ENSMUST00000055436	Hpdl	19.35086803	18.9394720287864	-0.244993101	1.1299986314308	0.481434082	0.539569645784015	-0.508881921	2.09425908269704	0.610834993	0.0362369071673072	0.661494211	0.0524305324475289	-1.3749917324307999
ENSMUST00000055438	Ppm1e	278.7878772	148.969565230509	-1.28036014	0.000301968482882531	0.179154082	0.256178193153162	-7.146698128	0.00117874390152323	8.89e-13	0.999059498657629	3.3e-12	0.999059498657629	-1.2806621084828824
ENSMUST00000055444	Scgb2b24	0.0	0.0											
ENSMUST00000055454	Prr3	204.942328	185.566259095548	0.670937293	0.552123707598917	0.178707694	0.183390134196083	3.754383924	3.01065109101551	0.000173768	0.00260688214962028	0.000339073	0.00454589823160917	0.118813585401083
ENSMUST00000055458	Cdc42ep2	71.70902255	100.672206246635	1.185084732	1.29138981031974	0.304605381	0.223432135681661	3.890557448	5.77978546541611	0.000100014	7.47959411788892e-09	0.000200451	2.37443056114509e-08	-0.10630507831974012
ENSMUST00000055475	Gpr18	3.416056296	6.51344536869232	1.364561823	1.67039302460845	0.947722808	0.773375529490275	1.439832207	2.15987312878828	0.149914877	0.0307824924851911	0.189152873	0.0451847293201411	-0.3058312016084499
ENSMUST00000055485	Lsm14b	914.098562	802.914063370319	1.236120691	1.03165048082151	0.127228286	0.105389980673127	9.715769421	9.78888575775752	2.58e-22	1.2567312390361e-22	1.64e-21	1.02221122615153e-21	0.2044702101784901
ENSMUST00000055502	Krtap3-1	0.0	0.0											
ENSMUST00000055506	Gtf3c1	4044.375316	3530.28546654941	0.438550208	0.266471155134092	0.10375756	0.0891921823518597	4.22668195	2.98760662770728	2.37e-05	0.00281171195050849	5.05e-05	0.00488041193448664	0.17207905286590802
ENSMUST00000055518	Pik3r1	854.1747166	782.426303014009	0.205213208	-0.35892567603929	0.124852883	0.138893877555955	1.64364012	-2.58417204815016	0.100250562	0.00976130875912809	0.131676256	0.0156191608243054	0.56413888403929
ENSMUST00000055528	Zscan22	65.05344684	59.986633181966	-2.395862677	-2.50157115716798	0.369941076	0.381325957216388	-6.476335912	-6.56019111688333	9.4e-11	5.37388592265236e-11	3.07e-10	2.03462797500784e-10	0.10570848016797996
ENSMUST00000055535	Prtg	29.07654183	60.3588121463196	-0.847925822	-1.79033428972841	0.398356436	0.305201652885276	-2.128560619	-5.86607009760001	0.03329063	4.46245200381892e-09	0.0478795	1.43940867565351e-08	0.94240846772841
ENSMUST00000055557	Stx19	0.507381005	1.54319945270391	0.379150632	1.33403767109505	1.067705892	1.06558573877034	0.355107745	1.25192898380425	0.722508875	0.210595742374021		0.256586329896013	-0.9548870390950499
ENSMUST00000055558	Gimap5	16.86739547	21.4254465663244	-0.166787387	0.448237577233999	0.510163148	0.426327990491945	-0.326929508	1.05139138698534	0.743721202	0.293078869987287	0.781122426	0.344877651139999	-0.615024964233999
ENSMUST00000055559	Ccdc126	103.4797138	89.0160463847246	-0.442642202	0.0724498063869411	0.261865633	0.228383205236583	-1.690340946	0.317229133866872	0.090962746	0.751069745062078	0.120518153	0.786469184483899	-0.515092008386941
ENSMUST00000055562	Hoxc12	0.755847898	0.0	0.963463519		1.098521357		0.877054882		0.380456829				
ENSMUST00000055567	Olfr937	0.0	0.0											
ENSMUST00000055575	Lsm10	145.7165748	153.734109389825	-0.970816258	-0.94393527511491	0.240930456	0.19937641124049	-4.029445985	-4.73443808744417	5.59e-05	2.19662809423456e-06	0.00011484	5.5268657720722e-06	-0.02688098288509
ENSMUST00000055576	Pcsk6	4709.239367	7994.65334027925	-1.554191979	-0.348209795048551	0.154403196	0.138343011871925	-10.06580188	-2.51700313833643	7.82e-24	0.0118357774913521	5.35e-23	0.018697412413777	-1.205982183951449
ENSMUST00000055607	Ankdd1b	1.310980771	1.93431810731707	0.125904434	-0.197073985755523	1.123083301	1.06451305422791	0.112106051	-0.185130642572025	0.91073932	0.85312656771243	0.925916209	0.875859061628054	0.322978419755523
ENSMUST00000055619	Hic1	195.8520756	149.482830055156	2.732156436	1.70895198258862	0.22737996	0.301007944849292	12.01581899	5.67743148256188	2.93e-33	1.3673226637282e-08	3.13e-32	4.24040904885502e-08	1.02320445341138
ENSMUST00000055636	Clrn1	8.152395092	3.40161869586616	4.196653937	1.27772105856314	0.909656055	0.94597069724507	4.613451331	1.35069834856853	3.96e-06	0.176792081519263	9.03e-06	0.219431406029462	2.91893287843686
ENSMUST00000055655	Fasn	7773.994859	6592.02735722783	-0.257072132	-0.229684173011623	0.122443837	0.143919747755827	-2.099510589	-1.59591839614187	0.035771915	0.110507013748127	0.051252628	0.143561063734368	-0.02738795898837701
ENSMUST00000055662	Lrtm1	0.76221497	0.203392794819602	1.256764643	0.301569741612328	1.106618044	0.892649102394392	1.135680599	0.337836828383532	0.256090263	0.735486154863507			0.9551949013876719
ENSMUST00000055676	S1pr1	357.9733693	389.444322868916	1.403674205	0.540406709697803	0.466519329	0.210855843416617	3.008823257	2.5629202441881	0.002622616	0.0103795888895882	0.004438854	0.0165379868247318	0.8632674953021969
ENSMUST00000055688	Phf13	313.9744769	319.860441698623	-0.253392845	-0.380431854335909	0.14569567	0.166053065652892	-1.739192703	-2.29102578046432	0.082000873	0.0219619226486657	0.109665166	0.0331147795570664	0.127039009335909
ENSMUST00000055693	Cyp2j9	3.291774968	4.0866412887919	1.028410627	1.14604664313111	0.999625788	0.866700353669768	1.028795615	1.32231011361486	0.303575728	0.186064906373186	0.357061457	0.229985335095805	-0.11763601613111008
ENSMUST00000055698	Gjb2	9.170105879	5.96786031113394	-1.19944166	-2.95020500829339	0.679805334	0.880438424789206	-1.764389892	-3.35083627114494	0.077666359	0.000805679229406831	0.104399862	0.00150554557724894	1.75076334829339
ENSMUST00000055725	Spink10	0.178581217	0.122904677518689	0.134204342	0.255919438998273	0.963202497	0.903829619633453	0.139331389	0.283150090945306	0.889188287	0.777061784989411			-0.12171509699827301
ENSMUST00000055745	Nlrp10	1.546318763	1.63733071245401	-0.034689053	-0.662582544702452	1.099474051	1.06431335238825	-0.031550588	-0.622544613591156	0.974830449	0.533583817608845	0.979159181	0.584876894033922	0.627893491702452
ENSMUST00000055763	Olfr447	0.0	0.0											
ENSMUST00000055770	Hist1h1a	3.029969049	2.78291625444689	-0.447010483	-0.857111039712434	1.062786955	1.03905732857303	-0.420602154	-0.824892925676708	0.67404562	0.409432383017682	0.718985255	0.463253440476189	0.41010055671243395
ENSMUST00000055776	Arhgap15	11.26633813	9.19911422609489	0.923215851	1.86187832639262	0.711165716	0.644894521463588	1.298172605	2.88710520003658	0.194228029	0.00388804208170701	0.23951478	0.00659615574951013	-0.9386624753926199
ENSMUST00000055787	Olfr609	0.0	0.0											
ENSMUST00000055815	Lrfn5	25.33655203	2.36249212203241	-1.507198421	-0.785509894658098	0.443265437	0.987243652960217	-3.400216425	-0.795659604701204	0.000673325	0.426229912022094	0.001226298	0.480347656407746	-0.7216885263419021
ENSMUST00000055844	Rbpms2	8.971953411	9.41968105980053	-0.340097195	-0.561010664535204	0.685003524	0.634100171249125	-0.496489702	-0.884735078102974	0.619548951	0.376299531837941	0.669845447	0.430153142226678	0.22091346953520397
ENSMUST00000055873	Olfr430	0.118037814	0.329749402448829	0.212525614	0.503910865225878	0.953114033	0.892649102394392	0.222980259	0.56451170328208	0.823550871	0.572405937640573			-0.291385251225878
ENSMUST00000055879	Wdr72	164.0912643	122.685314188938	4.984044438	3.81878897897522	0.30592351	0.274041676519907	16.29179932	13.9350664740872	1.13e-59	3.87839133370561e-44	2.79e-58	7.68383322283949e-43	1.1652554590247797
ENSMUST00000055892	Catsper4	2.32423482	4.01266024596404	1.900178749	1.3557770690698	1.045581384	0.870008718623708	1.817341795	1.55834883035947	0.069164794	0.119150579458083	0.093873347	0.153428639740175	0.5444016799302
ENSMUST00000055911	Tigd3	30.46298407	27.9418159618168	0.523591998	0.880035261329044	0.385176936	0.384703497382014	1.35935449	2.28756761328624	0.174034285	0.0221627137534104	0.216702752	0.033379723491789	-0.35644326332904397
ENSMUST00000055921	Npdc1	525.1169917	712.479821460558	0.782143887	-0.0194724728967042	0.14720913	0.14821719458375	5.313147953	-0.131377961587994	1.08e-07	0.895476321647403	2.81e-07	0.912808523653807	0.8016163598967042
ENSMUST00000055922	Lurap1l	68.70632482	59.8707808570928	2.052812533	0.317161639995636	0.423370896	0.309540546535769	4.848733228	1.02462066293143	1.24e-06	0.305542210921065	2.97e-06	0.357966290823706	1.735650893004364
ENSMUST00000055923	Olfr710	0.0	0.0											
ENSMUST00000055931	Dusp18	107.5766624	100.175645941232	-1.068362167	-1.20681633080094	0.239247079	0.242964754180251	-4.465518124	-4.96704279134095	7.99e-06	6.79815916219624e-07	1.78e-05	1.80213377319781e-06	0.13845416380094
ENSMUST00000055935	Pcdhgc5	29.32917932	30.2935211761478	-0.486810078	-0.530586874130814	0.451596304	0.36995929937859	-1.077976224	-1.43417634053807	0.281044367	0.151521946946236	0.333227497	0.191326677467861	0.04377679613081398
ENSMUST00000055941	Atp7a	747.9558274	697.460450801135	-0.146283353	-0.29783438447633	0.114918845	0.152379616472598	-1.27292746	-1.95455528351385	0.203043784	0.0506355836416032	0.249340412	0.0710042697152296	0.15155103147632998
ENSMUST00000055946	Gpr158	0.441120416	1.8950778679485	0.452702463	2.02277649497292	1.046671215	1.05695293759207	0.432516397	1.91378104268405	0.665366137	0.0556481387459083		0.0772928943533672	-1.5700740319729198
ENSMUST00000055947	Samd14	179.9716681	168.503543056074	-1.029366512	-2.18627208627942	0.213732135	0.220071032310688	-4.816152303	-9.93439283364166	1.46e-06	2.94967417119587e-23	3.48e-06	2.47911478418362e-22	1.1569055742794199
ENSMUST00000055990	Eef1a2	2.144840374	4.07643273784868	-0.568583651	-0.0418876286146062	1.083941679	0.857110314384431	-0.524551885	-0.0488707555044295	0.599894742	0.961022294730689	0.650989179	0.967232241503541	-0.5266960223853938
ENSMUST00000055993	Ric3	22.84810096	8.8342547616944	0.702803023	0.560242818557014	0.474439026	0.643048198357455	1.481334765	0.871229901565774	0.138517389	0.383628636334789	0.176025375	0.437642735279543	0.142560204442986
ENSMUST00000056002	Olfr790	0.0	0.0											
ENSMUST00000056006	Onecut1	0.0	0.101690306985525		-0.0530593053620766		0.892649102394392		-0.0594402719049997		0.95260143740549			
ENSMUST00000056028	Sbk1	107.4873777	113.701311181245	-0.357728381	-0.120855916294955	0.25900937	0.279898105409341	-1.381140695	-0.431785403185234	0.167235705	0.665897389452405	0.208838676	0.709563586533673	-0.23687246470504497
ENSMUST00000056032	E4f1	522.0101688	469.832298492157	-0.3139807	-0.433976062299016	0.121905116	0.172696133519755	-2.575615442	-2.51294602521818	0.010006186	0.0119727651270097	0.015651166	0.0188832547909673	0.11999536229901597
ENSMUST00000056045	Fam185a	86.27557046	65.3083478527703	-0.430592421	-0.434839260293197	0.267514628	0.277004356916125	-1.609603273	-1.56979213299834	0.107484493	0.11646347839886	0.140275564	0.15020628851636	0.0042468392931970245
ENSMUST00000056051	Car7	3.989489201	5.40652018689704	-0.897125574	-1.34933277059236	0.916751316	0.786152658004325	-0.978592076	-1.7163750028114	0.327781576	0.0860934287085532	0.382763284	0.114444696724344	0.45220719659235986
ENSMUST00000056071	Ifi209	0.015891286	0.0607026699538921	0.883811781	0.681906287302588	0.968763512	0.911119674161434	0.912309114	0.748426695900507	0.361606018	0.454202825146375			0.20190549369741206
ENSMUST00000056078	Mrps12	376.7590042	323.812369600218	-1.061736728	-1.12403787019419	0.136880955	0.15958094152254	-7.756643171	-7.04368491293442	8.72e-15	1.87221255054009e-12	3.68e-14	7.88127198173013e-12	0.06230114219418992
ENSMUST00000056087	Tprg	41.19567141	61.1169706296233	3.024092303	0.324228827139636	0.53645208	0.336786949879968	5.637208647	0.96271196747734	1.73e-08	0.335692089278974	4.76e-08	0.388711474148487	2.699863475860364
ENSMUST00000056089	Tmem37	53.37678403	63.9514546203806	0.778449289	1.7827568056092	0.368887259	0.347274965416153	2.110263419	5.13355981037347	0.034835673	2.84312622606176e-07	0.0499794	7.84659963727998e-07	-1.0043075166092001
ENSMUST00000056097	Themis	0.162990889	0.0	0.273223935		0.953114033		0.286664476		0.774369241				
ENSMUST00000056102	Dscam	5.915170678	16.1708278262157	0.589574382	-1.41701299116794	0.802019193	0.522121875526186	0.73511256	-2.71395062645075	0.462270946	0.00664860745570841	0.518837383	0.0109250574364789	2.0065873731679402
ENSMUST00000056106	Ankrd42	127.1916709	121.782865031258	0.144624073	0.126184181985316	0.216356536	0.205505224629954	0.668452528	0.614019338012116	0.503844775	0.539202548534676	0.558632813	0.590126480161109	0.01843989101468399
ENSMUST00000056108	Ankrd16	262.5226782	203.955352246399	0.538866856	0.847571867394942	0.173637446	0.179141765897112	3.103402341	4.73129123825727	0.001913094	2.23096173901728e-06	0.003294474	5.61035912417587e-06	-0.308705011394942
ENSMUST00000056113	Acer1	0.49358384	0.163098620324069	0.449564914	0.286675104799618	0.954466115	0.892649102394392	0.471011917	0.321150947254253	0.637632225	0.748096003109584			0.16288980920038199
ENSMUST00000056117	Itga2	348.706651	564.085165606107	1.005583252	0.621867531050458	0.235791828	0.197621914824405	4.264707822	3.14675389924751	2e-05	0.0016509385464344	4.29e-05	0.00296005177522757	0.3837157209495421
ENSMUST00000056118	Krtap7-1	0.211649072	0.0	-0.408774562		0.954770161		-0.428139231		0.668549756				
ENSMUST00000056120	Olfr1336	0.0	0.0											
ENSMUST00000056129	Npas4	1.038014257	1.39733643026053	-0.520652256	-1.93642346228615	1.118562852	1.07963342398474	-0.465465356	-1.79359347280965	0.641598241	0.0728780791191651		0.0984813022994743	1.41577120628615
ENSMUST00000056130	Gpr150	2.395403819	1.22290626627807	0.515128662	0.357018655245205	1.075755417	1.07589891058523	0.478852956	0.331832899664343	0.63204324	0.740015440188653	0.680601418	0.776838464171654	0.15811000675479497
ENSMUST00000056136	Kcnj10	1.507377433	1.72024565130967	0.151306496	0.112107845933166	1.081276386	1.03152162817807	0.139933229	0.108682011962442	0.888712746	0.913454709705957	0.907223739	0.928712545555024	0.03919865006683401
ENSMUST00000056144	Olfr1346	0.0	0.112314930705565		-0.125270753661024		0.892649102394392		-0.140335943121441		0.888394566805041			
ENSMUST00000056149	Abhd12	1000.743709	1889.80125664935	-1.439713864	-2.50632899374759	0.163636389	0.143086171884183	-8.798250013	-17.51622089503	1.39e-18	1.07749323836185e-68	7.24e-18	4.07637687412296e-67	1.0666151297475899
ENSMUST00000056153	Fads6	0.88385919	0.8819771845032	-0.414398943	-0.778701075481487	1.122863994	1.07105517957823	-0.369055331	-0.727041043569884	0.712086483	0.467200813150755			0.364302132481487
ENSMUST00000056176	Vav2	954.7721193	750.818178503076	0.945133619	0.722107056147739	0.116226158	0.123030941241934	8.131849448	5.86931262053627	4.23e-16	4.37605613177463e-09	1.92e-15	1.41216305543999e-08	0.22302656285226108
ENSMUST00000056181	Snx21	414.3335131	433.218650646236	-0.549654718	-0.913513602464057	0.130854288	0.152943722140829	-4.200509795	-5.97287413747458	2.66e-05	2.33109744287843e-09	5.64e-05	7.68684632008627e-09	0.363858884464057
ENSMUST00000056198	Pp2d1	83.83633513	74.6242697796078	6.771771494	7.73968885406981	0.634026277	0.793441278541059	10.68058492	9.75458305912841	1.25e-26	1.76323715315875e-22	9.94e-26	1.4223446368814e-21	-0.9679173600698094
ENSMUST00000056228	Sptssa	239.7817794	225.907059843866	-1.163409519	-0.848568203424552	0.166624617	0.167643569856607	-6.982218698	-5.06174023942804	2.91e-12	4.15446810849858e-07	1.05e-11	1.12702552485691e-06	-0.31484131557544803
ENSMUST00000056232	Zfp553	469.1988975	409.369304242692	-0.678128377	-1.01468954250874	0.156996127	0.159428278560043	-4.319395585	-6.36455183279539	1.56e-05	1.95860773454769e-10	3.39e-05	7.08573655584697e-10	0.33656116550874016
ENSMUST00000056235	Olfr578	0.0	0.0											
ENSMUST00000056288	AI467606	102.0221178	160.294445056979	0.641958623	-0.007961932381398	0.252521061	0.21292741835532	2.542198348	-0.037392706129145	0.011015764	0.970171888271088	0.017101128	0.974832655011804	0.6499205553813979
ENSMUST00000056312	Serinc4	216.3842858	193.805236992132	-2.079756281	-1.52313861876601	0.229470822	0.222047445704987	-9.063271153	-6.85951875703924	1.27e-19	6.90929068279401e-12	6.92e-19	2.79367370579362e-11	-0.5566176622339898
ENSMUST00000056329	Klk14	3.03163811	2.31099767149064	2.24954051	1.45235211046246	1.031000669	0.982689735476012	2.181900146	1.47793556606038	0.029116903	0.139425025528365	0.042257016	0.177244230160701	0.7971883995375402
ENSMUST00000056336	Oprd1	5.911113505	3.61062860214714	-3.37436356	-2.00127994995096	0.97114448	0.973323943388137	-3.474625693	-2.0561293735203	0.000511567	0.0397700476282402	0.000944446	0.0570576450098055	-1.37308361004904
ENSMUST00000056355	Nat8l	3.772294181	2.57399817175563	-0.100026964	1.7098383857614	0.938646773	1.00283886181257	-0.106565076	1.70499813167488	0.915134026	0.0881947728720781	0.929612795	0.116961926596023	-1.8098653497614
ENSMUST00000056362	Krt34	1.032940524	0.0	1.593373149		1.123940072		1.417667355		0.156287905				
ENSMUST00000056365	Evc2	750.4691161	711.056435055772	-2.010395643	-2.01744535957478	0.136005486	0.121616546340674	-14.78172461	-16.5885763103607	1.92e-49	8.42949268160673e-62	3.66e-48	2.67134637124251e-60	0.007049716574780263
ENSMUST00000056370	Pmf1	600.3987513	449.417233241148	0.312340977	0.120034342490511	0.112579761	0.14518141789729	2.774397239	0.826788608549269	0.00553041	0.408356887779729	0.008967096	0.462322393595964	0.19230663450948904
ENSMUST00000056408	Olfr1023	0.0	0.0											
ENSMUST00000056416	Rbfox1	14.10773092	13.9446374007094	1.196083749	-0.612221015758737	0.584915713	0.532207496143816	2.044882233	-1.15034271443877	0.04086647	0.250002744423948	0.057975657	0.299312305267072	1.808304764758737
ENSMUST00000056427	Tubb2a	3844.762851	3729.30440272442	-5.327108556	-4.93432749856853	0.178407737	0.448272675056741	-29.859179	-11.0074242155045	6.67e-196	3.51921435243123e-28	1.17e-193	3.7202034176134e-27	-0.3927810574314696
ENSMUST00000056433	Gpr107	1632.509571	1495.38744661242	0.165038177	0.314294576334133	0.095937878	0.0934719833507187	1.720260862	3.36244685377927	0.085385034	0.000772549956046465	0.113746141	0.00144733255361181	-0.14925639933413298
ENSMUST00000056449	Arhgap30	46.24731278	53.8994460118475	-0.162686285	0.339550912395381	0.49787741	0.366013336628128	-0.326759725	0.927700928942836	0.743849624	0.353562726478187	0.781201501	0.407118511865288	-0.502237197395381
ENSMUST00000056474	Fam221b	93.57402614	103.136288142005	1.278868963	1.58015468407541	0.255010642	0.26497959147442	5.014963115	5.96330711841992	5.3e-07	2.47183196567612e-09	1.31e-06	8.13626164781118e-09	-0.30128572107540985
ENSMUST00000056484	Nlgn2	891.8663968	688.861761162617	0.738820533	0.225466767562824	0.112954957	0.143518629574747	6.540842052	1.57099303575357	6.12e-11	0.116184266454706	2.02e-10	0.149938637740269	0.5133537654371759
ENSMUST00000056518	Fam131a	236.8990409	296.689251832265	-1.247101802	-0.834312162186481	0.171481168	0.230402656894505	-7.272529212	-3.62110477991793	3.53e-13	0.000293347670251883	1.35e-12	0.000579452676761714	-0.412789639813519
ENSMUST00000056521	Bmerb1	0.639987793	1.38935359305002	0.619911177	-0.307661409120248	1.093974034	1.05601503537489	0.566659864	-0.291341883225201	0.570945295	0.770789857857573		0.803899010463936	0.927572586120248
ENSMUST00000056522	Pcdhb2	94.07355727	68.5734062110659	2.629671386	1.99517641535376	0.31372975	0.306408240952663	8.381963738	6.51149724025207	5.21e-17	7.4405395804117e-11	2.49e-16	2.77900357134713e-10	0.6344949706462402
ENSMUST00000056533	Myoz3	1.056183752	0.729658204192448	-1.131679134	-0.566874722862298	1.120572477	1.05309397212677	-1.009911592	-0.538294528186758	0.312537648	0.590373728384116	0.366651324		-0.5648044111377021
ENSMUST00000056558	Zfp366	32.91092798	45.2588720566526	1.097303893	0.350417655933938	0.426231324	0.354372013201254	2.574432784	0.988841225830466	0.010040459	0.32274083034632	0.015698094	0.375496542999084	0.746886237066062
ENSMUST00000056567	Nphp4	394.9575482	390.339576332534	1.245194979	1.32155720567934	0.134357869	0.156057431905487	9.267748777	8.46840287926636	1.9e-20	2.48780541101922e-17	1.08e-19	1.48245661468183e-16	-0.07636222667934
ENSMUST00000056578	Bri3	323.2325993	308.225289439115	1.393477517	1.34442608434414	0.150583313	0.149113236521002	9.253864109	9.01614179741036	2.17e-20	1.94830179560106e-19	1.23e-19	1.32244258643464e-18	0.04905143265585998
ENSMUST00000056592	Olfr1404	0.0	0.0											
ENSMUST00000056601	Vps53	1066.031354	907.534309666528	0.123351012	0.0611576959945736	0.121931501	0.116754299192361	1.011641877	0.523815366265975	0.311709316	0.600406964604616	0.365737935	0.648510392384816	0.062193316005426394
ENSMUST00000056614	Cxcr3	0.259106217	0.156895865624945	0.401933267	0.536343874434102	0.977819308	0.912654428760088	0.411050654	0.587674652675237	0.681035392	0.556750692244251			-0.13441060743410205
ENSMUST00000056617	Adgrd1	173.4499277	160.680091917504	2.098672789	0.564228778377067	0.285799834	0.280702345347918	7.343156085	2.01006079118338	2.09e-13	0.0444247552069862	8.09e-13	0.0630804811352424	1.5344440106229331
ENSMUST00000056623	Tmem72	0.148683948	0.0	0.211306891		0.953114033		0.221701584		0.824546197				
ENSMUST00000056635	Rlf	1635.825198	1525.90940128236	-0.228752059	-0.241623071003254	0.109427129	0.10729091797503	-2.090451077	-2.25203657088186	0.036577299	0.0243199610448888	0.052324968	0.0363632097281675	0.012871012003253995
ENSMUST00000056649	Gas2l1	678.2264673	771.638414913389	-1.121902068	-1.67574287616306	0.115886935	0.1239910895034	-9.681005599	-13.5150266271118	3.63e-22	1.27509559852926e-41	2.28e-21	2.29344897519249e-40	0.5538408081630599
ENSMUST00000056665	Klhl11	466.2744019	400.481053968106	1.116592046	1.05042166179596	0.156601349	0.193662770308234	7.130155988	5.42397312670944	1e-12	5.82886489549346e-08	3.72e-12	1.71711088400241e-07	0.06617038420403998
ENSMUST00000056677	Zfp830	344.9728384	300.874701719765	-0.605063731	-0.66799305531946	0.150471756	0.143119371024574	-4.021111651	-4.66738395045603	5.79e-05	3.05058947586756e-06	0.000118897	7.5470903204084e-06	0.06292932431945997
ENSMUST00000056708	Kcnv2	0.0	0.0											
ENSMUST00000056710	Aph1a	627.1860145	597.057355810776	3.39783727	3.2942462140651	0.140961954	0.151170842730688	24.10464088	21.7915449471551	2.23e-128	2.79075149163127e-105	2.08e-126	2.24502157082271e-103	0.10359105593490003
ENSMUST00000056725	Ccnb3	1.74747221	2.40579952716635	1.912326539	2.69252896118295	1.116826468	1.06397702245822	1.712286191	2.53062698192684	0.08684394	0.0113858863313622	0.115543069	0.0180334013173382	-0.78020242218295
ENSMUST00000056728	Saxo2	2.720877609	3.49404148990854	-1.457157554	-1.42796214822	1.097250735	0.928956382679846	-1.328007818	-1.53716813280364	0.184175524	0.124252141872589	0.228209399	0.159422978630845	-0.029195405779999906
ENSMUST00000056732	Mfap1b	514.634847	432.960799553548	2.976595257	2.62340649438812	0.135697607	0.138515328621941	21.93550301	18.9394669924825	1.19e-106	5.39403930265275e-80	7.75e-105	2.66804491318037e-78	0.35318876261188015
ENSMUST00000056736	Olfr803	0.0	0.0											
ENSMUST00000056740	Gldn	76.77141432	61.5416399205304	3.017865097	4.38674991749964	0.337389881	0.389423501825011	8.944740986	11.2647282378731	3.73e-19	1.95955559869826e-29	2e-18	2.17512157092807e-28	-1.3688848204996398
ENSMUST00000056745	Fbxw15	0.0	0.181579036478815		-0.1585414440581		0.895994619944741		-0.176944638426375		0.859551875392739			
